salary,commission,age,gender,marital,elevel,car,zipcode,creditscore,hvalue,hyears,loan,group
20313,57976,26,m,d,2,4,4,415,431508,16,16862,0
103653,0,44,f,m,1,?,3,531,201185,29,99271,1
125642,0,62,m,d,4,4,5,728,405163,30,479994,0
54665,56697,28,m,k,?,18,4,755,588801,18,417035,0
31412,67693,78,f,k,2,11,8,398,545006,2,35330,1
63391,59804,43,f,s,3,4,5,504,329453,7,11118,0
51269,17568,52,?,m,1,18,2,466,189084,1,71277,0
92401,0,58,f,s,3,8,1,718,52930,27,312889,1
91417,0,55,f,m,0,11,6,707,751834,9,282562,1
129605,0,20,f,k,0,6,2,675,103472,29,276488,1
34993,71000,61,f,m,2,17,2,511,204025,7,235932,0
126340,0,37,m,d,2,5,2,640,271431,20,37803,0
34428,12881,35,m,k,3,11,8,510,402743,13,368145,0
96960,0,74,m,d,3,15,5,773,656468,?,44779,1
102386,0,76,f,s,0,15,2,642,157334,17,405450,0
146834,0,21,m,d,2,15,8,709,504750,3,35615,0
136581,0,39,f,k,3,10,0,543,0,1,19662,1
134379,0,26,f,d,4,20,5,597,619170,15,355922,0
68262,55563,39,m,s,1,4,4,778,231278,12,136871,1
45849,50231,59,m,m,4,8,2,490,172818,2,65526,0
142311,0,49,m,s,3,14,2,798,221594,11,496145,0
66925,48247,52,m,s,3,16,3,335,157942,30,57783,0
144291,0,64,f,s,0,12,3,565,371527,26,97953,0
61027,70091,40,f,m,2,11,9,340,762354,22,413495,0
80707,0,79,m,m,4,6,4,314,358110,28,305461,0
124322,0,53,m,s,2,5,3,850,442868,24,411569,0
22971,23982,70,f,s,1,17,9,673,902211,21,462226,1
22506,30752,79,m,s,1,5,9,434,1343299,7,381564,1
136832,0,47,f,m,0,2,1,556,54632,24,103812,0
68067,26947,27,f,d,2,18,4,701,270625,14,76650,1
58192,18408,72,f,m,3,7,6,707,884753,2,84659,0
81930,0,22,m,k,1,7,6,603,597293,23,251258,1
130080,?,46,f,s,4,12,0,654,0,9,143914,0
67377,46607,36,f,k,3,3,0,737,0,14,454698,0
102395,0,51,f,k,0,4,2,380,216254,25,105180,1
142951,0,55,f,k,0,6,5,764,645101,10,24194,1
72104,73492,60,m,m,0,8,3,500,414867,28,189649,1
50020,74895,51,f,m,4,2,4,457,507714,15,79120,1
113255,0,65,m,k,0,1,3,492,286516,11,194592,1
111637,0,29,f,d,1,4,9,657,1250444,25,460001,0
23439,45387,56,f,m,4,5,0,411,0,20,263582,0
85276,0,43,f,d,2,8,3,?,324603,18,132231,1
99388,0,51,f,s,3,1,7,616,690348,29,246555,1
90667,0,39,f,d,3,15,8,459,1081335,28,404235,1
94520,0,37,f,s,2,7,6,472,611053,20,464620,0
118502,0,21,f,s,2,20,5,794,374458,15,311268,1
145357,0,50,f,d,4,2,4,330,598429,19,22770,1
71202,48185,52,f,d,2,1,9,347,947294,1,395124,0
73828,24472,52,m,d,0,10,3,797,277055,3,245667,0
109286,0,24,f,m,1,15,0,618,0,21,262632,0
28159,10960,32,f,k,3,6,9,409,1007146,7,403731,1
38241,52938,24,f,m,4,3,0,?,0,20,475223,1
80613,0,77,f,d,4,15,3,657,435317,21,492149,0
104571,0,21,f,m,3,10,6,506,580653,20,358282,0
122724,0,36,m,s,1,1,0,608,0,27,257688,1
148009,0,67,f,d,4,14,3,831,289446,3,118759,1
91445,0,60,f,s,1,6,9,776,520039,18,25923,0
59354,14766,69,f,s,3,18,4,626,507513,19,299890,0
55171,16129,72,m,s,2,17,6,480,771040,10,451012,1
50171,13848,64,m,d,0,15,5,642,673857,13,54560,0
57358,55625,61,m,s,2,20,7,628,950441,26,478870,1
61363,74054,57,f,d,0,13,8,594,985113,8,21117,0
130692,0,50,f,m,1,14,8,438,480920,14,476745,0
53070,70831,52,f,s,4,15,4,806,552213,2,137636,0
86249,0,53,f,k,0,8,4,524,560074,24,?,0
40721,68960,40,f,d,4,5,6,626,857721,14,312792,0
65367,33065,?,m,m,2,1,8,378,530679,25,293548,1
48198,?,60,m,d,4,10,6,710,501036,15,313938,0
90534,0,54,f,s,4,20,9,438,917465,2,347362,1
112916,0,43,f,d,0,5,0,409,0,7,37470,1
74200,55455,30,f,k,3,16,4,467,596673,29,2770,1
42993,16405,61,m,m,?,17,3,406,449809,21,99543,1
75781,0,77,f,d,2,5,7,496,887948,21,216757,0
26196,13072,24,f,k,4,5,4,833,471434,10,110236,0
?,67788,54,m,k,2,4,4,438,588077,2,294302,1
91399,0,32,f,d,1,4,8,538,732395,22,399979,0
124578,0,59,m,m,1,17,7,770,564879,21,387780,1
111785,0,77,f,m,1,?,0,311,0,9,469371,1
82928,0,53,m,d,1,2,4,810,232069,26,192849,1
32882,27850,20,m,k,3,4,9,764,618197,27,357234,0
67435,16240,39,f,m,4,7,0,738,0,30,468591,1
146348,0,53,f,k,2,5,8,506,460721,3,371261,1
126507,0,36,m,m,2,7,6,842,813285,8,36874,0
147056,0,79,f,m,1,11,7,700,462128,3,222571,0
119885,0,28,f,s,3,2,1,556,142817,26,133878,0
53385,16470,24,m,m,3,10,7,378,661954,22,466881,1
124808,0,70,m,d,4,2,3,386,157039,30,357070,0
85691,0,38,f,d,4,19,0,630,0,24,177003,0
20030,64346,54,m,m,4,11,5,483,573644,16,143318,0
136874,0,34,m,k,0,3,8,545,767860,20,491418,1
50784,34641,48,m,s,2,14,7,494,865966,18,376355,0
54650,33186,78,f,d,3,13,2,577,271942,28,314708,0
101834,0,74,m,m,0,10,2,546,299564,27,6102,0
62808,64451,67,f,d,1,19,0,588,0,2,153836,1
138435,0,53,f,s,1,2,2,550,180073,29,486404,1
46274,69263,27,f,k,2,2,1,810,103788,10,302109,0
132684,0,20,f,m,2,19,3,516,193079,17,227069,0
58140,22978,45,f,m,3,10,3,386,317904,26,218327,1
24174,66302,41,f,s,1,20,6,686,545680,14,417647,1
71008,43285,47,f,s,2,17,4,783,247078,?,337578,1
100307,0,55,m,s,1,9,4,530,516736,16,7898,0
108105,0,46,f,m,3,11,8,701,908353,29,442471,1
99009,0,34,m,m,0,5,1,515,62751,10,260168,1
112063,0,54,f,d,1,1,1,362,50099,20,494882,0
67170,39923,32,f,d,2,20,9,457,893998,30,33431,0
36841,35320,21,f,s,3,7,8,495,1016855,14,1242,0
22531,50761,26,m,k,0,1,7,519,452400,7,169911,1
66283,62397,66,f,m,3,3,7,804,724642,14,459650,0
33057,55849,58,m,k,3,2,5,?,257001,30,322169,1
57528,34831,70,f,s,2,6,0,448,0,27,318649,1
97667,0,69,m,k,2,8,8,456,1019764,22,287745,1
89107,0,21,m,k,4,6,0,613,0,8,421874,0
54154,72873,43,f,m,4,14,0,465,0,23,453318,1
78231,0,23,f,s,4,11,0,533,0,27,488210,0
139894,0,54,f,k,0,16,5,663,627411,23,402589,0
103230,0,49,f,m,4,5,4,419,224873,25,155727,1
116894,0,46,f,k,4,18,0,396,0,18,478922,0
135439,0,37,m,s,1,11,1,371,97384,6,184620,1
109681,0,55,f,m,1,19,0,796,0,25,?,1
86258,0,28,m,s,0,6,6,320,813137,17,428455,1
105386,0,74,f,s,0,17,3,843,242800,1,?,0
101760,0,73,f,k,2,2,1,591,89633,28,229964,1
115033,0,30,m,d,4,2,0,761,0,2,215278,0
93813,0,57,m,m,1,12,0,336,0,23,472486,0
72223,69548,27,f,d,4,12,4,749,540167,25,107956,1
106953,0,21,f,k,2,12,?,833,87016,19,396870,0
92838,0,64,m,m,3,14,9,782,603236,4,315749,0
47674,56601,61,f,k,2,4,5,413,331955,29,151631,1
149931,0,39,m,k,4,7,8,674,490540,16,254404,0
130918,0,48,f,d,4,8,8,424,1018555,28,99004,1
71018,42647,26,f,d,1,18,0,373,0,17,132519,1
126705,0,68,m,s,1,19,3,698,358482,8,442294,1
120520,0,39,m,k,3,11,6,656,366790,5,405205,0
43566,33127,75,m,m,4,5,5,303,373051,22,277800,1
100084,0,70,m,m,1,2,4,390,579746,26,337728,0
135573,0,54,f,k,3,14,4,787,352301,24,172728,1
146084,0,59,m,m,2,18,7,674,853496,20,48212,0
124548,0,25,f,k,3,14,6,720,713533,24,328972,0
44709,12657,72,m,d,0,14,1,646,133701,23,244815,1
145373,0,33,m,s,0,9,8,731,447860,25,?,1
27295,35870,40,m,?,3,11,0,328,0,2,85458,0
62678,29683,67,m,d,2,11,8,425,1117232,19,?,1
45200,31771,53,f,d,1,9,8,329,962764,30,81708,1
140167,0,36,f,m,4,14,9,491,932716,22,144804,0
34274,62215,23,m,s,4,4,1,479,53321,20,344978,1
148064,0,62,f,d,0,18,2,465,260174,24,304590,1
56202,?,56,f,m,2,7,7,353,506078,28,214903,1
41264,41261,58,m,m,2,15,2,758,162640,11,406236,0
67080,40639,31,f,d,0,5,8,511,722946,25,3844,1
138550,0,53,m,d,4,20,4,477,571771,7,181004,0
22177,15568,22,f,d,1,2,6,565,371708,16,340494,0
27310,60489,33,m,s,3,15,7,706,443799,3,396381,1
74019,45123,39,f,m,0,4,6,328,844641,9,434131,0
111182,0,54,m,s,4,2,4,792,225178,3,323293,0
78451,0,24,m,m,2,6,0,624,0,11,401040,1
37227,10026,34,m,k,4,18,6,715,639499,9,375878,0
48452,38524,34,f,k,3,8,6,469,301752,22,106298,1
26936,?,80,f,m,3,1,5,438,398987,23,322775,1
114890,0,26,f,d,4,20,5,551,559855,4,256179,0
131979,0,72,m,k,3,20,3,773,324346,21,188402,1
110016,0,?,m,m,0,15,2,649,150301,1,93589,0
127471,0,21,m,m,1,3,4,352,456683,18,6554,0
32711,28685,21,m,s,1,7,2,597,196897,4,37172,1
103076,0,61,m,k,2,20,3,503,179726,20,365982,1
149463,0,31,m,m,3,7,8,562,917971,13,209092,0
45743,53998,31,f,d,2,12,8,767,886614,29,119818,0
41815,37638,61,f,k,3,5,2,520,265519,20,44639,1
52584,10780,25,f,d,2,18,4,715,462765,19,144385,0
41235,12687,73,m,m,4,6,0,503,0,6,417840,1
119713,0,78,m,m,3,10,8,469,1170012,11,499639,0
73513,69886,42,m,d,4,17,5,643,281593,10,373023,0
115550,0,?,f,m,1,16,1,446,123895,14,335983,0
124241,0,75,f,k,3,16,5,750,675002,20,362849,0
123354,0,33,m,d,4,3,2,541,120342,26,265014,0
147828,0,48,m,k,0,19,6,596,651955,24,425378,0
94518,0,30,f,s,3,16,9,838,733386,4,196899,1
134370,0,58,f,m,4,15,5,538,462933,21,490800,0
110313,0,52,m,s,2,11,1,394,82425,27,483121,0
78732,0,67,f,m,0,3,5,614,288168,8,79273,0
133263,0,74,f,m,2,12,9,536,1145951,2,225581,0
33773,46949,72,m,s,2,14,7,840,689485,10,?,1
?,59544,77,m,s,1,1,5,836,255784,5,108050,1
69673,48856,47,m,m,1,8,3,300,439782,2,233708,0
37934,71451,58,f,m,0,13,7,321,908363,13,295459,1
142875,0,37,f,s,1,9,8,312,773322,26,314192,1
75898,0,24,f,m,3,10,0,750,0,28,205254,1
108317,0,49,m,d,4,15,0,606,0,14,328857,1
67051,67430,76,m,d,0,16,4,748,542356,24,60897,1
121307,0,46,m,d,3,4,8,841,873341,1,263074,0
111192,0,71,m,d,3,16,4,?,592925,20,303328,0
141625,0,62,f,k,1,8,3,414,227477,30,305294,1
74593,45766,22,m,m,4,18,2,404,107587,28,472371,1
88281,0,38,f,s,4,13,7,355,892420,16,87147,0
123115,0,52,m,m,4,9,0,727,0,30,174260,1
50949,31496,35,f,m,1,11,6,430,703693,12,321014,1
136274,0,72,f,k,1,7,9,843,1284657,19,43402,1
109245,0,58,f,d,1,8,9,501,1006269,15,299621,0
143960,0,30,m,m,4,4,4,338,536676,17,317834,0
92846,0,62,f,s,2,13,4,484,203507,18,438884,0
103594,0,30,m,d,4,10,0,702,0,16,71128,0
70989,23542,38,m,k,1,19,2,803,299457,23,361182,1
81527,0,41,f,m,0,4,5,488,563629,18,162753,1
96689,0,52,m,d,4,10,8,681,1143635,13,123606,1
46477,16667,48,m,s,4,5,0,390,0,17,485624,0
59102,18322,55,m,s,0,20,4,329,491448,22,449211,0
145998,0,55,m,s,0,?,9,778,760249,5,249787,0
36810,69339,63,m,m,1,10,1,716,63643,30,176508,1
71645,31834,64,m,d,0,10,5,651,395648,15,145673,1
32028,56802,67,f,d,3,13,6,693,781341,2,95395,1
82846,0,75,m,k,4,10,1,381,64025,16,402827,1
36899,19540,67,m,m,3,12,5,374,333908,8,414291,1
50270,61071,46,f,k,3,13,0,605,0,25,94962,0
66004,?,72,f,?,0,14,9,701,997960,11,409334,0
101103,0,42,m,k,0,20,3,?,295745,27,103194,0
43784,11175,65,f,d,0,13,9,767,1049372,26,332794,0
105656,0,76,f,s,1,17,7,678,488229,28,33042,0
43991,34811,80,m,d,2,?,8,624,447058,18,117099,0
20740,43869,77,m,s,1,15,3,782,282062,22,107926,1
45629,29864,61,m,s,0,16,8,750,1040852,30,302369,1
68871,57170,48,f,m,0,12,1,602,120321,16,62841,0
112427,0,76,f,d,2,10,6,572,770607,29,462830,0
47603,47277,78,m,m,3,13,1,476,82324,27,143500,1
20814,46777,77,m,s,4,2,9,574,867291,13,387601,1
57723,48847,63,f,d,1,17,5,599,669985,12,183403,1
39497,67198,59,m,m,1,5,1,816,134518,13,384040,0
42696,42666,25,m,m,3,1,2,415,241724,2,309838,0
100813,0,42,m,k,4,5,1,382,55351,1,19904,0
40778,32030,35,f,m,1,20,9,329,491576,25,239419,1
24343,21125,20,f,d,0,7,1,847,91753,2,149082,0
118157,0,33,m,s,4,13,1,354,63654,14,309397,1
124886,0,80,f,m,1,18,2,413,104652,13,343629,0
121884,0,26,f,m,1,1,1,516,113231,7,200955,0
89396,0,26,f,m,3,20,7,545,502495,16,50569,0
103606,0,66,m,s,0,14,2,463,252393,4,?,1
30094,10636,40,f,d,1,19,0,628,0,5,95796,0
36874,46427,72,f,d,4,17,1,444,130110,29,345202,0
129981,0,58,f,k,3,19,2,586,261038,24,342924,0
92846,0,77,f,d,2,?,0,674,0,14,491450,0
32720,56181,80,m,k,1,18,8,837,789631,19,242671,0
67439,25600,69,m,d,4,13,8,387,625562,27,378176,1
80047,0,51,m,d,1,14,6,583,665254,26,12533,1
87064,0,32,m,d,1,7,9,378,578950,17,184208,0
66229,64779,32,m,s,1,7,1,478,112152,9,137440,1
?,0,55,m,k,1,18,2,580,227264,28,486647,1
21204,12398,23,f,d,0,17,9,819,751128,21,174409,0
118392,0,43,f,m,0,16,2,349,217627,22,26279,1
148734,0,42,f,d,1,1,3,634,425035,13,181239,1
47715,43892,71,f,m,0,12,8,832,794450,10,456986,0
110365,0,20,f,k,1,2,5,568,584819,21,387997,0
20463,22669,29,f,s,3,2,6,816,320621,15,33669,0
100834,0,69,f,d,3,13,3,354,434268,25,463899,0
123881,0,79,f,m,0,17,2,380,172026,2,294394,0
20301,62453,25,m,m,4,19,3,371,177496,2,371383,0
85399,0,36,f,s,2,1,0,569,0,4,348874,0
116016,0,70,m,d,1,17,8,457,1125514,1,474701,0
140878,0,27,m,k,4,12,9,628,570329,15,205132,0
91611,0,79,f,m,1,8,0,609,0,24,399557,0
101695,0,40,m,m,3,1,6,473,496024,23,70905,1
48000,11144,48,f,d,3,10,3,591,267720,29,449107,0
111200,0,71,m,d,0,12,7,708,750451,6,49677,0
112504,0,20,m,d,3,19,2,776,260463,23,90224,0
63432,60282,68,m,k,0,2,9,823,612279,7,241118,0
146742,?,58,f,m,2,?,6,325,424898,11,15351,0
130872,0,68,m,k,0,1,5,837,689943,18,105103,0
60159,15066,51,m,s,3,17,3,432,434133,30,33077,0
93677,0,56,f,?,3,5,3,473,378872,21,179933,1
61475,39006,26,m,k,1,7,5,392,307584,29,357366,0
57291,50022,43,f,d,4,1,7,714,597514,29,231296,0
104558,0,40,m,s,0,20,4,658,346685,6,132888,0
66258,34392,55,m,s,1,14,1,757,141250,20,357131,0
119935,0,74,m,d,4,19,6,352,648717,15,153966,0
117242,0,70,f,s,2,2,2,505,123795,5,128345,1
68868,30548,79,m,d,1,15,3,840,347631,29,283648,1
83813,0,?,m,d,0,7,9,?,863786,4,474866,0
80955,0,57,m,s,3,12,5,625,479147,23,482915,0
26027,38086,80,m,k,1,?,4,461,221309,19,225834,0
140865,0,62,f,m,0,4,0,434,0,26,121097,0
?,0,71,m,s,4,1,2,362,197399,11,127626,1
123487,0,22,f,d,1,8,?,779,242535,29,393246,0
72794,?,?,f,k,4,8,7,688,948099,27,482341,0
25793,51157,26,m,?,2,18,4,813,554571,6,363454,1
50772,35238,66,f,d,4,14,8,687,1187027,21,326232,0
142185,0,29,m,s,1,8,8,790,854736,9,26268,1
116182,0,22,m,k,4,?,3,733,360533,?,119399,0
71687,44171,39,m,m,3,4,8,850,960040,15,318983,1
137473,0,43,f,m,4,2,5,540,257894,30,439872,0
62293,29146,47,f,d,1,1,6,419,859564,1,488338,0
147253,0,64,m,m,3,6,8,650,616678,7,339550,0
130150,0,28,m,d,4,3,0,582,0,6,443464,0
144997,0,34,m,s,?,18,6,551,561965,11,229419,1
47012,12501,55,m,k,1,13,0,?,0,16,449467,1
55734,28554,34,m,s,1,1,2,357,160476,25,485392,0
49121,34411,31,f,k,4,14,5,676,291478,17,397287,0
95317,0,57,m,m,3,6,4,368,343337,9,376080,1
146532,0,48,m,s,0,16,3,411,209438,24,382273,0
52309,51176,34,f,s,1,16,9,648,1204584,23,246067,1
104311,0,25,m,s,3,2,1,744,102401,24,255751,1
147569,0,56,f,d,0,10,6,442,?,28,14400,1
45783,18976,54,f,k,4,15,8,652,833599,18,365713,0
25405,61137,49,f,m,0,2,4,478,475144,7,74443,1
81376,0,31,f,s,1,10,3,441,401463,22,283224,1
45197,43262,68,m,k,2,1,1,526,134721,14,288005,1
132275,0,68,m,d,3,2,6,422,387934,13,361536,0
105225,0,46,m,d,0,5,4,488,309833,18,440925,1
23046,56618,77,m,s,1,19,0,713,0,?,71472,1
71865,61297,60,m,k,0,9,1,331,93478,3,441797,0
66100,39136,55,f,d,?,4,2,667,214043,27,439887,0
143838,0,78,f,d,1,19,3,661,165967,18,71261,1
90113,0,61,f,s,0,13,2,309,133523,20,355764,0
101143,0,63,m,m,0,20,5,425,332114,6,28560,0
121158,0,70,f,m,1,4,2,663,246198,8,173132,0
101230,0,46,f,d,4,6,2,750,105906,20,65941,1
82940,0,36,m,d,4,14,9,708,592916,4,421176,1
47349,58808,64,m,d,3,16,5,543,259409,30,83483,0
38484,56838,36,m,d,4,18,8,378,1089187,21,131095,0
72148,67664,69,f,d,2,7,1,814,77164,17,170448,1
51049,57956,57,m,d,3,11,4,349,480940,27,166259,1
45934,54561,75,m,d,0,15,3,405,220958,20,270846,1
146698,0,55,f,m,4,14,9,702,468825,14,38770,0
91619,0,69,f,m,3,20,1,463,147900,11,101765,0
93913,0,76,m,?,2,19,8,366,894966,30,285532,1
87073,0,20,m,m,1,8,6,476,576009,?,34103,1
143118,0,74,m,m,2,17,9,515,1239730,12,68649,0
78870,0,52,f,m,2,19,0,776,0,28,458383,1
28416,35445,77,m,s,2,19,2,308,147482,15,300858,1
144249,0,42,f,m,1,20,8,499,615703,24,297709,0
82423,0,71,m,k,3,17,1,322,88819,27,386546,1
31245,21822,55,f,k,0,18,4,?,209971,29,484548,0
27055,63642,66,f,m,3,6,1,323,95587,24,146314,0
?,53561,41,f,m,2,20,7,740,429623,2,332766,1
119793,0,70,m,d,4,14,4,351,223222,2,294127,0
85880,0,75,m,s,4,12,5,516,726615,16,117434,1
81531,0,29,f,k,4,3,8,595,451552,29,?,0
?,0,45,m,?,0,18,4,642,391709,6,256511,1
130188,0,42,m,s,0,9,6,665,887446,13,16507,0
?,0,35,f,s,3,8,6,559,459633,27,486976,0
38832,56393,68,f,k,1,20,7,547,731178,?,181364,1
64028,74502,34,f,k,2,5,3,489,441992,18,361792,1
85561,0,24,m,d,4,1,8,680,751994,21,231910,1
55157,63984,69,f,s,1,12,1,477,72956,17,419806,1
137098,0,21,m,d,1,7,9,577,545983,8,77432,0
85379,0,66,m,d,4,1,0,586,0,19,382151,1
126407,0,51,f,m,2,12,9,524,854025,17,141396,0
132008,0,28,m,k,4,14,0,846,0,29,483606,0
91861,0,31,m,s,4,12,6,764,864618,13,239333,1
122398,0,72,f,k,1,18,3,340,201024,13,421035,0
115522,0,23,m,m,2,16,1,838,78065,16,458056,0
91174,0,58,f,k,1,8,9,718,639109,28,388005,0
48800,64169,40,m,d,2,5,9,408,475142,15,56315,0
115300,0,61,f,s,0,9,4,329,400224,10,288301,1
106761,0,39,m,m,0,5,3,512,346332,12,357214,0
126440,0,37,m,k,0,14,2,731,270962,22,488631,1
37546,41200,45,f,s,4,13,7,642,858138,1,444743,1
56818,34420,64,m,m,0,14,7,515,997963,16,?,1
92213,0,36,f,d,3,5,8,791,905348,30,?,1
23948,33560,57,f,d,0,5,7,340,981754,9,148910,0
48758,32937,24,m,d,1,4,?,725,1184503,25,164809,1
37464,12887,78,m,k,1,2,0,305,0,29,372110,0
67823,70439,41,?,s,3,11,3,726,379204,19,22697,0
59889,45085,72,m,s,0,?,9,678,1014900,29,333896,1
83190,0,35,m,k,1,16,9,636,1194625,16,144025,1
53065,14203,50,m,m,4,11,2,532,261177,16,135529,1
40915,73216,52,f,d,0,5,4,388,593966,1,283851,1
105563,0,70,m,m,0,2,7,669,589612,22,28010,0
121475,0,28,f,d,4,3,8,548,844578,4,17188,1
126212,0,45,f,m,2,18,8,815,1044864,19,20502,0
96141,0,32,m,m,3,13,9,587,1272191,10,364388,1
123607,0,73,m,s,3,14,2,517,232581,15,128789,1
119244,0,45,f,m,0,12,5,555,630402,10,472005,1
146026,0,80,m,s,2,17,9,600,1063806,22,371913,1
123243,0,58,f,d,2,8,5,638,630195,9,191109,1
94172,0,44,f,d,4,18,0,356,0,14,347749,0
94481,0,57,f,s,1,7,9,728,742636,2,440910,0
61767,14592,47,f,s,4,8,8,?,795397,24,353696,0
109602,0,77,f,s,2,19,1,667,66843,30,210300,1
47026,41488,23,f,s,4,1,9,319,545039,19,341936,1
89232,0,70,f,s,1,4,8,565,673467,4,301128,0
28984,71092,80,f,d,4,17,2,637,147833,20,420274,0
145248,0,26,m,d,3,4,0,693,0,24,203426,0
29199,26869,74,f,m,4,13,3,468,219701,24,86339,1
?,0,42,m,m,4,2,7,793,679864,9,104543,1
47634,12010,44,m,d,1,6,8,426,610521,1,302245,0
107648,0,28,f,m,2,1,2,601,252925,1,248621,0
130444,0,40,m,m,4,9,8,801,597217,22,229947,0
60967,54462,36,f,s,0,4,9,396,558217,30,267150,0
101413,0,24,m,s,4,9,2,371,287424,16,96775,1
107854,0,52,m,m,0,2,3,630,376988,4,169452,1
115270,0,45,m,m,4,17,1,469,146252,8,317456,1
146908,0,60,f,m,2,19,8,407,1162916,18,?,0
94945,0,29,f,k,0,3,4,?,487320,29,289665,0
68541,49762,36,f,s,4,20,1,666,124168,14,105514,1
68812,34616,30,m,m,4,11,4,539,448524,9,26312,1
77044,0,34,f,d,0,13,6,676,672559,3,170537,1
77932,0,32,f,k,1,1,8,543,660959,30,135704,1
118166,0,56,m,d,1,7,4,829,268611,17,102392,0
146041,0,36,m,d,1,19,9,404,1064037,28,37231,0
40430,22852,42,f,m,0,15,3,388,411787,4,102853,0
120298,0,27,f,s,1,2,5,327,664549,4,355724,1
54544,30029,36,m,d,2,1,1,807,113430,15,41078,1
63920,31536,29,f,d,1,16,3,484,426109,21,165818,1
147387,0,65,m,s,1,11,8,656,1180566,7,323514,1
140124,0,64,m,m,0,9,5,353,631075,26,430729,0
43518,31454,74,m,m,2,1,7,715,518134,22,83704,1
101148,0,57,m,k,0,13,2,744,141513,23,218457,1
136292,0,79,m,d,0,11,7,761,550900,30,230304,1
127548,0,31,f,d,4,5,9,830,879056,1,?,0
62778,29334,56,f,d,3,18,6,844,753772,26,494806,0
117980,0,28,f,m,0,17,3,520,309746,5,199780,0
101286,0,47,m,d,2,14,3,840,279401,19,222166,0
38274,50753,70,m,d,2,4,2,646,156248,18,485514,0
131410,0,52,f,d,1,15,1,339,79300,29,10749,1
96198,0,71,f,s,2,10,5,813,567367,3,173461,1
25595,12390,72,f,s,3,13,9,405,1183946,10,125429,0
102000,0,70,f,s,4,15,1,530,117417,17,379757,0
43430,61196,42,m,s,4,?,2,692,115565,14,258876,0
55620,71764,21,f,m,2,3,1,415,129829,20,56264,0
113499,0,51,f,m,3,19,4,770,266204,12,411304,1
120662,0,54,f,d,3,3,6,580,852617,2,257709,0
61753,10188,?,f,d,3,2,4,547,485407,1,68481,1
62797,22810,34,f,d,3,13,0,444,0,1,110291,1
104788,0,28,f,m,3,20,4,465,209348,10,473099,0
37896,19636,45,f,m,4,5,8,368,1025581,29,110206,0
33969,69376,55,f,d,1,10,1,752,62423,22,46639,1
129931,0,55,f,k,?,8,9,808,1240959,12,171544,1
54438,73327,44,f,?,3,19,4,543,449854,5,250461,1
143825,0,68,m,d,1,7,9,534,932687,23,449524,1
146136,0,49,f,d,1,14,9,356,908875,4,11651,1
135109,0,28,f,d,0,15,9,726,479366,19,252456,1
82143,0,32,f,m,3,7,0,628,0,?,452220,1
86827,0,37,f,k,0,13,5,602,322336,23,106500,1
31637,30822,79,m,s,0,15,5,836,261357,12,414604,1
37418,50578,49,f,s,3,17,9,531,1269834,21,199695,0
126046,0,64,f,s,2,19,1,710,120940,16,80724,0
43352,47123,23,m,k,4,20,1,769,86289,25,448960,0
132529,0,51,m,d,4,9,8,611,724846,16,238403,0
31587,43522,36,m,k,3,19,6,847,655039,24,97708,0
67138,34137,25,f,m,2,12,2,555,197785,7,3052,0
137825,0,71,m,s,1,17,3,337,304693,22,135037,1
148216,0,26,f,m,4,9,2,322,195683,26,257642,0
34521,27384,54,m,s,2,13,8,756,745705,27,27834,0
81766,0,46,m,m,1,6,3,730,367152,11,309440,1
30695,26287,80,f,m,0,16,4,555,341720,14,207397,1
60375,17350,56,f,d,4,1,5,610,469889,28,372633,0
138294,0,77,?,k,4,15,9,756,513362,16,70226,1
147810,0,37,f,k,1,18,4,400,293091,20,155624,1
119987,0,38,m,m,0,17,2,663,277902,12,475923,0
78833,0,58,f,k,2,17,8,822,524393,1,124197,1
103383,0,28,f,k,3,13,2,746,107095,25,150291,0
32553,22966,43,f,s,2,18,4,645,360394,29,453798,1
115572,0,44,f,s,4,19,0,791,0,12,278135,1
108503,0,53,m,d,4,9,2,506,?,7,239501,1
86364,0,80,f,k,0,?,4,482,510540,1,193897,0
70410,28671,46,m,m,1,5,8,418,1153364,2,422263,0
97693,0,75,f,d,3,9,2,601,130125,27,368181,0
21767,12781,73,m,d,1,3,9,846,577093,3,473689,0
106672,0,30,m,d,1,17,6,598,512205,6,410442,0
133633,0,43,m,s,1,1,3,485,295763,13,63730,0
99870,0,74,f,s,4,13,2,384,244121,30,43582,0
51187,57437,56,m,k,2,19,6,626,513632,27,271108,1
23222,13816,32,f,k,?,10,1,717,102493,13,56527,1
142315,0,26,f,k,0,11,1,831,77758,5,222103,0
41710,46907,24,f,d,2,8,8,769,999554,23,162320,1
29415,71474,65,m,m,2,13,0,727,0,6,457567,1
70840,15163,40,f,d,1,?,1,690,106167,20,5196,1
77321,0,67,m,m,0,10,7,654,892011,4,31808,0
21524,11194,32,m,d,3,3,1,667,114998,25,285526,0
61895,43046,50,f,d,2,16,8,831,725986,18,83450,1
77908,0,53,f,k,0,20,2,620,158124,15,25311,1
73264,14603,23,m,s,4,2,4,759,503891,23,457768,1
59506,57372,67,m,s,2,9,7,377,1005991,24,142537,1
145162,0,77,m,k,4,6,0,771,0,21,289974,1
111899,0,67,m,m,3,8,3,725,?,29,207295,0
21399,64056,44,f,m,2,17,4,344,241901,9,46707,1
107361,0,53,f,s,1,15,2,844,291015,15,266273,1
25490,70967,40,f,m,4,11,6,323,463815,?,59633,1
